order_id,product_id,quantity,sales,last_updated_at
337,1640,3,2624.99,12/13/2024
1078,416,4,73.28,12/13/2024
199,684,5,14.48,12/13/2024
959,1046,3,11.95,12/13/2024
959,1220,3,15.55,12/13/2024
358,925,9,45,12/13/2024
358,1625,3,209.97,12/13/2024
2935,757,5,112.12,12/13/2024
2935,1407,7,1575.14,12/13/2024
3029,913,7,25.06,12/13/2024
1970,836,6,6.92,12/13/2024
3356,1337,3,37.39,12/13/2024
3356,274,5,79.12,12/13/2024
2259,989,3,18.9,12/13/2024
4211,691,9,57.42,12/13/2024
3058,599,7,12.74,12/13/2024
3058,514,3,8.82,12/13/2024
3058,64,1,120.78,12/13/2024
1280,287,3,322.59,12/13/2024
2940,675,3,9.76,12/13/2024
2940,1420,1,13.72,12/13/2024
2940,1552,1,55.2,12/13/2024
2940,1372,4,259.14,12/13/2024
2802,983,5,29.24,12/13/2024
2802,1208,3,15.55,12/13/2024
2802,864,3,4.9,12/13/2024
2311,841,4,38.09,12/13/2024
2311,647,3,2.81,12/13/2024
821,1564,2,47.98,12/13/2024
821,684,6,26.06,12/13/2024
330,1059,3,15.7,12/13/2024
4707,570,3,12.84,12/13/2024
3102,1799,3,539.97,12/13/2024
3102,1367,2,22.58,12/13/2024
1630,1010,4,16.52,12/13/2024
1630,766,3,671.94,12/13/2024
4750,1554,7,169.06,12/13/2024
4750,1403,9,168.62,12/13/2024
1591,1241,3,19.44,12/13/2024
679,1373,4,31.92,12/13/2024
679,53,2,433.57,12/13/2024
808,1076,6,31.1,12/13/2024
808,1200,3,54.82,12/13/2024
2815,1378,7,48.86,12/13/2024
2503,734,2,14.2,12/13/2024
2503,1076,2,12.96,12/13/2024
2503,776,2,58.34,12/13/2024
1519,590,2,56.3,12/13/2024
359,1813,5,629.95,12/13/2024
359,1024,3,122.97,12/13/2024
2449,1129,5,46.35,12/13/2024
4815,813,9,14.98,12/13/2024
3380,667,5,4.24,12/13/2024
4893,1505,4,319.96,12/13/2024
4893,1174,3,17.04,12/13/2024
4893,1331,3,344.91,12/13/2024
2369,25,1,81.94,12/13/2024
1873,1591,6,98.16,12/13/2024
3057,792,7,6.87,12/13/2024
3057,746,1,2,12/13/2024
3057,1423,2,8.93,12/13/2024
2593,1250,1,9.99,12/13/2024
4127,1623,3,10499.97,12/13/2024
1178,1262,5,21.12,12/13/2024
1478,322,2,696.42,12/13/2024
1478,1724,3,304.78,12/13/2024
1515,506,2,51.98,12/13/2024
2075,233,5,24.7,12/13/2024
4423,1004,3,21.93,12/13/2024
4694,383,4,394.82,12/13/2024
4694,680,4,18.19,12/13/2024
1373,1004,1,7.31,12/13/2024
1373,1617,2,799.98,12/13/2024
1373,1189,6,41.28,12/13/2024
1373,1168,7,184.66,12/13/2024
547,529,5,49.25,12/13/2024
547,1162,2,10.16,12/13/2024
547,222,2,14.76,12/13/2024
547,804,2,34.08,12/13/2024
547,139,3,17.67,12/13/2024
547,88,5,1604.9,12/13/2024
547,355,1,385.69,12/13/2024
3010,1291,2,15.98,12/13/2024
763,1203,3,9.42,12/13/2024
763,593,2,6.56,12/13/2024
763,1104,2,24.56,12/13/2024
2717,797,3,128.4,12/13/2024
53,894,4,62.28,12/13/2024
950,978,3,9.24,12/13/2024
3802,37,8,482.66,12/13/2024
3802,1628,2,4799.98,12/13/2024
3497,1261,2,37.94,12/13/2024
3497,715,6,18.29,12/13/2024
3497,1642,5,385.8,12/13/2024
3497,1422,2,102.96,12/13/2024
3497,8,3,174.42,12/13/2024
1828,657,2,1.96,12/13/2024
4199,282,3,94.43,12/13/2024
3202,945,4,45.92,12/13/2024
1528,107,1,61.58,12/13/2024
1920,1153,1,22.48,12/13/2024
2803,265,9,332.03,12/13/2024
2803,777,9,11.39,12/13/2024
2803,1035,3,15.55,12/13/2024
2803,1162,6,31.1,12/13/2024
2803,828,1,6.32,12/13/2024
792,1249,3,11.35,12/13/2024
792,1009,9,20.81,12/13/2024
2682,674,4,11.42,12/13/2024
2892,543,7,9.41,12/13/2024
3750,625,1,19.83,12/13/2024
3968,1084,2,209.7,12/13/2024
421,407,4,43.92,12/13/2024
421,707,3,20.23,12/13/2024
2623,1732,3,149.97,12/13/2024
2623,1129,3,27.81,12/13/2024
467,1532,3,66.3,12/13/2024
3151,624,1,1.64,12/13/2024
3151,160,5,1049.2,12/13/2024
3151,298,5,20.9,12/13/2024
2587,819,6,88.08,12/13/2024
2587,137,4,751.92,12/13/2024
784,65,7,887.1,12/13/2024
1531,1864,7,55.94,12/13/2024
1531,559,2,10.69,12/13/2024
1531,1868,2,11.82,12/13/2024
4067,1209,3,63.31,12/13/2024
4067,669,4,96.78,12/13/2024
4067,183,3,10.48,12/13/2024
828,675,2,9.76,12/13/2024
2087,98,2,196.78,12/13/2024
3167,898,2,47.98,12/13/2024
4097,961,5,13.05,12/13/2024
3963,1522,4,63.96,12/13/2024
3282,403,1,80.48,12/13/2024
3021,650,3,11.67,12/13/2024
4596,350,8,863.13,12/13/2024
4596,824,3,3.56,12/13/2024
4596,6,7,956.66,12/13/2024
4596,722,3,12.59,12/13/2024
4596,1580,5,171.96,12/13/2024
4838,324,4,871.4,12/13/2024
1667,282,11,692.47,12/13/2024
2068,172,4,207.76,12/13/2024
4965,1837,9,71.93,12/13/2024
4965,506,1,25.99,12/13/2024
1365,811,1,3.59,12/13/2024
1107,436,2,48.63,12/13/2024
3831,1297,2,323.1,12/13/2024
4526,1639,7,9099.93,12/13/2024
4526,159,2,9.96,12/13/2024
4526,742,5,25.3,12/13/2024
775,1273,2,11.36,12/13/2024
775,75,2,69.26,12/13/2024
41,998,1,3.69,12/13/2024
41,834,3,1103.97,12/13/2024
883,38,2,246.13,12/13/2024
883,950,2,11.7,12/13/2024
883,1614,1,439.99,12/13/2024
3361,1321,1,64.78,12/13/2024
4387,729,5,33.28,12/13/2024
4387,1167,3,14.09,12/13/2024
2858,477,2,11.16,12/13/2024
2858,361,9,896.33,12/13/2024
2858,409,1,189,12/13/2024
3424,1863,3,53.98,12/13/2024
2839,347,5,177.22,12/13/2024
4177,180,3,129.39,12/13/2024
3136,1307,4,54.32,12/13/2024
3392,1733,13,4367.9,12/13/2024
3392,1036,2,49.57,12/13/2024
3392,444,6,161.38,12/13/2024
3392,198,2,2.78,12/13/2024
3392,1026,5,8.72,12/13/2024
277,563,1,3.91,12/13/2024
2036,893,7,59.75,12/13/2024
717,157,4,63.92,12/13/2024
717,1706,5,383.96,12/13/2024
2655,750,3,7.75,12/13/2024
2655,698,2,33.57,12/13/2024
316,1721,7,666.34,12/13/2024
316,342,4,573.73,12/13/2024
316,678,3,21.94,12/13/2024
316,1034,3,19.44,12/13/2024
316,1665,4,447.97,12/13/2024
275,417,2,16.78,12/13/2024
1016,614,2,20.96,12/13/2024
1016,822,3,88.75,12/13/2024
1016,1363,3,304.23,12/13/2024
1288,870,2,167.86,12/13/2024
4888,143,6,82.38,12/13/2024
619,1864,3,23.98,12/13/2024
619,1390,1,33.29,12/13/2024
4452,708,2,14.95,12/13/2024
4452,1799,3,323.98,12/13/2024
4452,732,2,2.29,12/13/2024
4452,638,3,14.35,12/13/2024
4452,1564,3,71.98,12/13/2024
2528,482,3,9.21,12/13/2024
2528,1017,5,18,12/13/2024
3166,1077,9,42.93,12/13/2024
3801,1062,3,15.55,12/13/2024
3801,394,5,17.92,12/13/2024
2980,1520,1,19.99,12/13/2024
2980,779,5,22.92,12/13/2024
973,1563,6,50.88,12/13/2024
973,891,2,27.31,12/13/2024
1522,883,1,7.92,12/13/2024
1522,212,2,14.37,12/13/2024
1128,1468,3,107.97,12/13/2024
1128,1054,3,113.82,12/13/2024
3479,1287,1,5.18,12/13/2024
4261,585,2,16.28,12/13/2024
3412,1391,3,544.38,12/13/2024
2924,848,6,19.82,12/13/2024
2924,1689,6,657.5,12/13/2024
2924,1507,2,99.54,12/13/2024
2924,1551,4,199.96,12/13/2024
2020,70,2,631.78,12/13/2024
2020,290,3,60.72,12/13/2024
4191,817,2,20.72,12/13/2024
4191,1298,8,415.87,12/13/2024
4724,1341,2,16.77,12/13/2024
4724,1568,2,27.12,12/13/2024
2974,1812,4,95.84,12/13/2024
2974,1155,2,12.96,12/13/2024
3872,827,8,19.01,12/13/2024
1538,661,7,1598.06,12/13/2024
1538,598,4,36.96,12/13/2024
4051,1143,2,10.37,12/13/2024
4051,299,1,77.72,12/13/2024
4051,118,2,520.46,12/13/2024
2127,1063,2,111.96,12/13/2024
4982,1830,3,29.16,12/13/2024
3035,539,3,131.94,12/13/2024
3035,518,4,25.92,12/13/2024
3035,1410,4,704.76,12/13/2024
3035,923,3,7.41,12/13/2024
3035,494,10,21.5,12/13/2024
3128,916,4,10.53,12/13/2024
3128,1232,6,20.54,12/13/2024
4710,722,5,104.9,12/13/2024
4710,568,2,39.68,12/13/2024
4710,955,5,51.75,12/13/2024
5006,591,2,11.68,12/13/2024
5006,1541,5,159.75,12/13/2024
2610,443,6,103.97,12/13/2024
773,270,5,303.25,12/13/2024
773,408,3,270.72,12/13/2024
773,118,5,1487.04,12/13/2024
1337,851,2,17.48,12/13/2024
1337,877,2,71.88,12/13/2024
1494,627,3,60.45,12/13/2024
1494,337,3,253.18,12/13/2024
4399,662,5,2.88,12/13/2024
4399,46,4,384.94,12/13/2024
4399,1740,2,153.58,12/13/2024
4399,21,5,913.43,12/13/2024
2579,407,4,43.92,12/13/2024
2579,705,3,25.03,12/13/2024
3038,1230,7,46.76,12/13/2024
3038,28,2,183.97,12/13/2024
3038,1733,3,1259.97,12/13/2024
3038,626,3,68.97,12/13/2024
1830,539,2,70.37,12/13/2024
1830,1717,5,59.96,12/13/2024
523,1382,1,25.98,12/13/2024
523,676,3,27.36,12/13/2024
2452,1783,2,361.38,12/13/2024
4282,98,2,172.19,12/13/2024
4282,247,2,69.01,12/13/2024
2195,882,5,199.9,12/13/2024
2195,442,3,901.95,12/13/2024
2195,299,5,971.5,12/13/2024
1931,556,2,11.33,12/13/2024
348,556,3,21.24,12/13/2024
1639,1535,3,34.8,12/13/2024
1639,1354,3,38.98,12/13/2024
1700,1118,2,9.08,12/13/2024
1700,1050,3,314.55,12/13/2024
1700,657,1,4.91,12/13/2024
4318,1009,2,5.78,12/13/2024
4318,535,6,107.94,12/13/2024
378,1242,3,19.65,12/13/2024
378,1833,3,617.97,12/13/2024
378,406,3,59.7,12/13/2024
3451,799,1,387.99,12/13/2024
636,1855,2,575.92,12/13/2024
636,940,5,30.4,12/13/2024
3064,758,8,478.24,12/13/2024
706,273,3,190.85,12/13/2024
482,762,4,5.48,12/13/2024
1625,1446,5,40.92,12/13/2024
218,518,3,15.55,12/13/2024
3987,411,2,17.24,12/13/2024
3987,34,3,302.94,12/13/2024
3987,1767,5,34.75,12/13/2024
3987,655,6,113.94,12/13/2024
3987,1773,2,55.98,12/13/2024
4736,1186,3,27.18,12/13/2024
3189,126,6,1805.88,12/13/2024
3763,530,3,70.95,12/13/2024
2780,925,4,20,12/13/2024
2780,532,3,7.98,12/13/2024
2780,241,5,24.1,12/13/2024
2780,601,1,8.75,12/13/2024
2780,356,3,842.94,12/13/2024
2697,639,1,2.18,12/13/2024
2697,577,7,27.38,12/13/2024
2697,426,3,26.41,12/13/2024
2684,1151,2,10.37,12/13/2024
2684,1253,4,23.68,12/13/2024
4536,1609,1,109.95,12/13/2024
4536,1362,5,965.85,12/13/2024
4536,531,5,29.2,12/13/2024
4536,1170,5,32.4,12/13/2024
4302,900,5,78.35,12/13/2024
4302,1217,6,31.68,12/13/2024
4302,706,4,29.12,12/13/2024
4302,1318,5,169.45,12/13/2024
1089,165,2,12.56,12/13/2024
1089,1267,1,6.48,12/13/2024
1089,850,3,186.69,12/13/2024
2433,146,5,25.4,12/13/2024
2433,890,2,43.96,12/13/2024
2433,14,5,1279.16,12/13/2024
2433,1378,4,27.92,12/13/2024
4450,91,2,129.57,12/13/2024
4450,770,2,6.37,12/13/2024
3097,1140,5,244.55,12/13/2024
2933,1449,2,1332.5,12/13/2024
4843,208,1,32.78,12/13/2024
4843,1352,2,147.18,12/13/2024
4843,1575,2,54.38,12/13/2024
4843,711,4,76.78,12/13/2024
4843,1204,3,14.35,12/13/2024
4843,396,2,209.79,12/13/2024
1633,848,1,3.3,12/13/2024
4167,599,9,16.38,12/13/2024
4167,880,2,167.96,12/13/2024
4167,6,2,321.57,12/13/2024
4167,1151,2,12.96,12/13/2024
3934,108,3,128.06,12/13/2024
3221,112,1,63.69,12/13/2024
3221,1594,3,239.98,12/13/2024
3221,371,2,344.22,12/13/2024
3221,1194,3,15.55,12/13/2024
3221,303,4,21.25,12/13/2024
3221,1183,2,8.45,12/13/2024
3410,1301,3,333.09,12/13/2024
3410,361,2,248.98,12/13/2024
566,1290,5,24.9,12/13/2024
1838,921,7,15.26,12/13/2024
1838,443,2,43.32,12/13/2024
1838,801,12,43.58,12/13/2024
1838,1124,3,116.28,12/13/2024
1838,727,2,9.3,12/13/2024
1838,1053,3,19.44,12/13/2024
1838,1268,3,314.55,12/13/2024
1618,675,5,16.27,12/13/2024
1618,1452,9,69.12,12/13/2024
1618,791,3,4.47,12/13/2024
2936,328,3,418.3,12/13/2024
599,1614,2,659.99,12/13/2024
599,146,2,8.13,12/13/2024
599,1151,7,36.29,12/13/2024
599,50,6,909.72,12/13/2024
3059,40,9,917.92,12/13/2024
3059,1156,6,38.88,12/13/2024
3900,783,4,631.18,12/13/2024
49,1219,2,12.96,12/13/2024
2088,1194,2,12.96,12/13/2024
2088,648,5,23.2,12/13/2024
213,1155,5,25.92,12/13/2024
213,930,6,21.31,12/13/2024
4281,1696,7,173.66,12/13/2024
4281,395,2,361.96,12/13/2024
4281,1600,3,62.85,12/13/2024
4281,1737,3,818.38,12/13/2024
4281,1371,1,20.34,12/13/2024
4281,232,1,23.99,12/13/2024
4135,330,3,171.29,12/13/2024
2013,176,2,37.3,12/13/2024
2013,703,2,81.96,12/13/2024
2000,741,6,54.79,12/13/2024
2394,1356,1,10.78,12/13/2024
2028,63,1,290.98,12/13/2024
4783,574,4,36.44,12/13/2024
4589,1079,5,21.4,12/13/2024
4589,730,7,48.66,12/13/2024
1722,621,4,16.56,12/13/2024
2957,1409,8,1347.52,12/13/2024
123,1499,3,62.31,12/13/2024
123,146,4,20.32,12/13/2024
2925,919,3,9.43,12/13/2024
99,969,7,34.86,12/13/2024
99,288,6,89.34,12/13/2024
4745,1853,2,269.98,12/13/2024
4745,1266,5,99.9,12/13/2024
4745,313,4,39.08,12/13/2024
3861,1606,4,116.83,12/13/2024
2242,738,2,2.3,12/13/2024
1996,90,2,408.01,12/13/2024
1996,1356,3,40.44,12/13/2024
491,96,3,122.35,12/13/2024
491,859,2,15.28,12/13/2024
1626,1144,2,11.96,12/13/2024
3572,250,3,15.84,12/13/2024
3572,700,3,86.38,12/13/2024
3572,589,3,18.24,12/13/2024
3572,632,4,13.12,12/13/2024
860,1828,2,105.98,12/13/2024
860,366,7,493.92,12/13/2024
4869,667,7,5.94,12/13/2024
3074,897,2,325.86,12/13/2024
1142,125,9,383.61,12/13/2024
1142,1819,2,148.48,12/13/2024
1142,1706,7,537.54,12/13/2024
1142,773,2,1.93,12/13/2024
1142,576,3,6.91,12/13/2024
1142,199,1,7.76,12/13/2024
1142,1833,4,659.17,12/13/2024
4759,992,2,5.76,12/13/2024
4350,351,3,351.22,12/13/2024
4208,135,3,230.28,12/13/2024
4208,1232,3,12.84,12/13/2024
1723,840,3,56.82,12/13/2024
1192,936,4,31.56,12/13/2024
1192,1378,4,27.92,12/13/2024
4804,803,1,8.56,12/13/2024
338,901,2,49.57,12/13/2024
136,66,3,127.87,12/13/2024
1040,888,3,271.44,12/13/2024
1040,1695,3,110.35,12/13/2024
1040,214,5,36.4,12/13/2024
3398,104,4,419.14,12/13/2024
17,1425,6,100.7,12/13/2024
4937,425,3,45.22,12/13/2024
4937,818,6,28.78,12/13/2024
4937,1141,4,24.45,12/13/2024
964,771,6,10.48,12/13/2024
799,287,3,76.14,12/13/2024
4462,556,3,21.24,12/13/2024
4462,711,2,127.96,12/13/2024
3340,1622,2,479.98,12/13/2024
2307,1763,7,657.93,12/13/2024
2307,271,4,33.48,12/13/2024
2307,597,5,13.9,12/13/2024
2307,1327,2,26.86,12/13/2024
4249,842,1,9.58,12/13/2024
942,709,3,113.1,12/13/2024
4308,1188,11,65.78,12/13/2024
1640,1590,6,239.7,12/13/2024
2018,259,3,25.63,12/13/2024
2041,998,8,23.62,12/13/2024
4504,485,2,8.26,12/13/2024
4985,860,7,76.58,12/13/2024
4985,583,5,8.8,12/13/2024
4985,793,6,590.35,12/13/2024
4985,944,3,5.58,12/13/2024
4985,230,3,25.02,12/13/2024
4985,1351,7,452.55,12/13/2024
2163,1434,2,17.76,12/13/2024
2163,1770,2,302.38,12/13/2024
2163,108,3,146.35,12/13/2024
2163,462,2,7.9,12/13/2024
2163,358,3,902.71,12/13/2024
2163,535,3,53.97,12/13/2024
2330,476,8,33.92,12/13/2024
5008,1454,3,21.81,12/13/2024
5008,416,5,91.6,12/13/2024
1425,132,1,150.98,12/13/2024
1425,852,9,137.25,12/13/2024
1425,920,4,11.52,12/13/2024
4380,1237,1,18.27,12/13/2024
4380,1211,4,153.73,12/13/2024
4380,899,2,12.22,12/13/2024
4380,1574,7,167.94,12/13/2024
1262,1839,1,45.99,12/13/2024
1262,1348,3,535.41,12/13/2024
1262,664,2,6.1,12/13/2024
1262,1263,7,45.36,12/13/2024
4908,139,8,47.12,12/13/2024
1840,652,4,31.36,12/13/2024
4712,491,3,47.62,12/13/2024
4712,1167,5,23.48,12/13/2024
2381,428,3,62.79,12/13/2024
2381,928,9,28.44,12/13/2024
1588,1467,3,134.38,12/13/2024
1030,1777,2,589.9,12/13/2024
1030,62,3,542.94,12/13/2024
3711,1613,6,2879.95,12/13/2024
3711,709,3,90.48,12/13/2024
1598,1342,5,77.55,12/13/2024
3752,1438,3,8.83,12/13/2024
3752,1048,4,177.54,12/13/2024
3752,1297,2,258.48,12/13/2024
3752,139,3,14.14,12/13/2024
1719,1399,5,77.55,12/13/2024
1719,1325,2,24.88,12/13/2024
1719,590,5,140.75,12/13/2024
1719,1416,3,36.63,12/13/2024
4407,163,2,17.14,12/13/2024
4165,965,5,51.75,12/13/2024
4165,164,3,123.96,12/13/2024
1195,36,6,586.4,12/13/2024
1195,1321,1,80.98,12/13/2024
3114,1321,3,242.94,12/13/2024
4163,580,4,123.92,12/13/2024
4163,485,3,12.39,12/13/2024
4163,530,2,47.3,12/13/2024
1741,1616,8,1599.92,12/13/2024
1741,871,1,11.09,12/13/2024
3408,672,4,3.17,12/13/2024
3408,61,4,579.14,12/13/2024
1428,723,2,6.37,12/13/2024
1428,1646,2,558.4,12/13/2024
2371,52,2,145.76,12/13/2024
562,1118,3,13.62,12/13/2024
2310,136,3,434.65,12/13/2024
3395,1215,9,440.19,12/13/2024
3395,1458,5,64.4,12/13/2024
3821,1140,5,244.55,12/13/2024
3821,1197,4,195.76,12/13/2024
3459,1137,2,11.76,12/13/2024
3459,1390,5,166.45,12/13/2024
3978,920,1,2.88,12/13/2024
709,1398,2,45.25,12/13/2024
968,522,2,59.9,12/13/2024
968,448,2,23.7,12/13/2024
968,1164,2,7.97,12/13/2024
968,453,7,18.2,12/13/2024
968,1506,3,27.55,12/13/2024
968,100,6,844.12,12/13/2024
968,1310,3,76.75,12/13/2024
1871,985,1,3,12/13/2024
1952,806,9,7.51,12/13/2024
1952,963,2,16.56,12/13/2024
1958,141,4,79.92,12/13/2024
1958,1534,2,69.98,12/13/2024
4877,755,10,11.06,12/13/2024
4877,10,7,623.46,12/13/2024
4877,1362,5,772.68,12/13/2024
2218,398,4,283.14,12/13/2024
2218,1836,4,635.96,12/13/2024
2218,1721,1,118.99,12/13/2024
2218,242,3,272.94,12/13/2024
3585,278,2,15.01,12/13/2024
189,704,4,33.09,12/13/2024
189,1321,1,80.98,12/13/2024
189,1607,12,82.8,12/13/2024
189,1393,2,21.36,12/13/2024
189,765,2,62.05,12/13/2024
2787,916,9,29.61,12/13/2024
2130,1829,9,863.93,12/13/2024
2634,366,4,241.92,12/13/2024
2634,25,4,163.88,12/13/2024
2634,727,2,3.49,12/13/2024
2634,904,7,10.58,12/13/2024
1737,1727,9,440.91,12/13/2024
4953,699,5,5.72,12/13/2024
471,201,2,51.97,12/13/2024
471,1574,3,71.98,12/13/2024
471,133,3,242.35,12/13/2024
471,1048,5,221.92,12/13/2024
471,1217,2,8.45,12/13/2024
4434,656,4,29.52,12/13/2024
4434,115,3,302.94,12/13/2024
4434,134,2,142.36,12/13/2024
4434,113,9,546.66,12/13/2024
4434,215,3,212.13,12/13/2024
3602,586,2,5.25,12/13/2024
3602,1414,2,74.42,12/13/2024
3602,1232,2,6.85,12/13/2024
3602,207,1,8,12/13/2024
2743,418,2,8.71,12/13/2024
2607,1429,7,65.17,12/13/2024
2607,983,2,14.62,12/13/2024
2607,283,4,173.24,12/13/2024
3565,766,5,895.92,12/13/2024
3565,1388,3,130.71,12/13/2024
3565,481,2,11.68,12/13/2024
3565,1499,3,62.31,12/13/2024
163,781,1,0.85,12/13/2024
112,1019,7,36.29,12/13/2024
112,215,2,56.57,12/13/2024
3233,1768,2,344.7,12/13/2024
4400,1703,2,201.58,12/13/2024
3662,353,2,521.96,12/13/2024
1173,528,3,8.22,12/13/2024
922,1258,7,45.36,12/13/2024
1364,1385,7,947.17,12/13/2024
1364,1055,2,61.96,12/13/2024
85,342,3,268.94,12/13/2024
4885,510,1,7.58,12/13/2024
2628,1007,3,14.73,12/13/2024
2198,756,2,9.89,12/13/2024
2198,399,3,671.54,12/13/2024
235,1400,4,1117.92,12/13/2024
235,28,3,275.95,12/13/2024
281,788,7,123.14,12/13/2024
2085,1478,3,15.58,12/13/2024
4365,1125,6,212.64,12/13/2024
4365,1117,3,9.87,12/13/2024
4365,1559,3,53.25,12/13/2024
4365,303,3,19.92,12/13/2024
2022,56,3,658.75,12/13/2024
1530,848,2,8.26,12/13/2024
1530,754,2,29.84,12/13/2024
1530,1575,2,67.98,12/13/2024
884,994,2,61.06,12/13/2024
884,332,1,35.54,12/13/2024
4093,1016,2,9.96,12/13/2024
4093,482,3,9.21,12/13/2024
4093,1429,3,27.93,12/13/2024
4159,928,2,7.9,12/13/2024
4159,1326,4,221.16,12/13/2024
4159,679,2,127.96,12/13/2024
4159,682,3,18.69,12/13/2024
2015,1463,3,25.35,12/13/2024
2015,162,3,35.28,12/13/2024
2062,1201,5,33.4,12/13/2024
2128,1646,3,837.6,12/13/2024
2636,1694,3,40.68,12/13/2024
2883,71,2,209.57,12/13/2024
4499,1524,4,22.37,12/13/2024
3333,653,2,3.88,12/13/2024
3333,1269,3,115.3,12/13/2024
4189,812,2,1.91,12/13/2024
4915,702,7,43.37,12/13/2024
258,1718,4,783.96,12/13/2024
258,666,2,48.9,12/13/2024
258,792,2,7.86,12/13/2024
1977,998,2,5.9,12/13/2024
1977,1440,2,13.71,12/13/2024
166,863,3,182.94,12/13/2024
3289,533,4,27.76,12/13/2024
1035,506,1,25.99,12/13/2024
1104,1540,5,113.52,12/13/2024
1104,1750,3,359.88,12/13/2024
3974,1283,4,25.34,12/13/2024
4552,775,3,11.95,12/13/2024
4552,1436,3,6.24,12/13/2024
4353,1705,8,742.34,12/13/2024
3195,316,1,6.46,12/13/2024
3195,970,5,11.52,12/13/2024
3195,1850,2,222.38,12/13/2024
2986,481,4,23.36,12/13/2024
1728,1009,3,8.67,12/13/2024
1728,1440,3,25.71,12/13/2024
3452,393,7,100.94,12/13/2024
594,94,1,63.88,12/13/2024
693,95,4,683.14,12/13/2024
693,649,3,1.48,12/13/2024
693,1454,7,40.71,12/13/2024
4928,1078,5,279.9,12/13/2024
863,523,5,13.12,12/13/2024
863,33,4,69.58,12/13/2024
863,524,3,4.22,12/13/2024
863,1588,4,58.08,12/13/2024
863,226,9,52.42,12/13/2024
863,185,5,54.92,12/13/2024
863,325,5,364.95,12/13/2024
863,1090,3,85.06,12/13/2024
863,1216,3,27.7,12/13/2024
4443,1195,4,24.96,12/13/2024
1396,180,1,43.13,12/13/2024
1064,814,3,5.64,12/13/2024
4650,711,3,57.58,12/13/2024
4650,1293,6,31.1,12/13/2024
4650,224,3,30.19,12/13/2024
4650,1834,5,43.6,12/13/2024
4650,557,2,4.77,12/13/2024
4650,805,2,10.38,12/13/2024
4650,736,8,13.39,12/13/2024
3530,1831,1,39.59,12/13/2024
3530,227,9,91.01,12/13/2024
1301,1031,2,37.94,12/13/2024
1301,1045,10,42.8,12/13/2024
1301,1421,3,33.63,12/13/2024
584,881,3,62.81,12/13/2024
1483,1215,4,195.64,12/13/2024
1483,1846,2,239.9,12/13/2024
2033,62,3,380.06,12/13/2024
2033,1621,4,1199.98,12/13/2024
2033,238,3,48.58,12/13/2024
1876,1192,3,17.94,12/13/2024
481,1277,3,18.26,12/13/2024
481,443,2,34.66,12/13/2024
481,451,2,81.55,12/13/2024
481,1343,4,227.14,12/13/2024
3141,807,2,10.36,12/13/2024
1330,434,8,463.25,12/13/2024
1330,1539,6,383.95,12/13/2024
2233,708,6,44.86,12/13/2024
2318,1632,7,30.35,12/13/2024
2318,113,3,127.55,12/13/2024
2318,201,3,77.95,12/13/2024
4890,778,4,14.02,12/13/2024
622,1308,2,69.52,12/13/2024
622,537,3,5.64,12/13/2024
2508,738,3,13.78,12/13/2024
243,405,6,245.88,12/13/2024
243,1416,3,36.63,12/13/2024
243,1367,2,22.58,12/13/2024
243,848,3,12.39,12/13/2024
4148,746,5,39.92,12/13/2024
4148,1181,2,61.96,12/13/2024
4148,682,4,19.94,12/13/2024
2950,777,2,3.8,12/13/2024
2950,1071,6,27.74,12/13/2024
2950,1746,4,158.38,12/13/2024
3884,161,2,27.58,12/13/2024
2255,692,3,5.55,12/13/2024
3168,1345,5,243.92,12/13/2024
4619,946,4,14.96,12/13/2024
4260,811,2,7.18,12/13/2024
1112,778,3,10.51,12/13/2024
742,1765,5,263.96,12/13/2024
742,585,11,71.63,12/13/2024
742,489,1,9.33,12/13/2024
107,569,2,5.88,12/13/2024
107,56,5,975.92,12/13/2024
107,484,8,303.84,12/13/2024
107,1321,6,485.88,12/13/2024
171,298,3,12.54,12/13/2024
171,1314,3,8.94,12/13/2024
171,194,3,9.24,12/13/2024
1299,776,3,70.01,12/13/2024
1299,199,4,77.6,12/13/2024
1299,312,9,464.85,12/13/2024
3526,499,7,10.19,12/13/2024
1726,695,2,1793.98,12/13/2024
474,1753,6,758.35,12/13/2024
2093,689,1,20.37,12/13/2024
2093,802,3,49.85,12/13/2024
4075,1730,3,239.97,12/13/2024
3257,68,6,2404.7,12/13/2024
3257,711,11,563.02,12/13/2024
3257,1331,3,344.91,12/13/2024
3257,970,3,8.64,12/13/2024
3433,1816,2,89.99,12/13/2024
3433,1070,7,229.54,12/13/2024
4087,915,2,1.82,12/13/2024
4087,416,5,18.32,12/13/2024
4087,1371,3,48.82,12/13/2024
4087,720,1,1.19,12/13/2024
406,1498,5,119.8,12/13/2024
4321,1309,2,61.57,12/13/2024
4321,553,3,6.19,12/13/2024
4598,649,3,2.21,12/13/2024
3673,902,2,5.32,12/13/2024
3673,56,4,975.92,12/13/2024
3673,1583,9,2249.91,12/13/2024
3673,1355,4,59.92,12/13/2024
2894,797,5,171.2,12/13/2024
2894,543,2,3.36,12/13/2024
605,1066,5,114.2,12/13/2024
2691,125,3,182.67,12/13/2024
2691,1568,6,101.7,12/13/2024
2691,1419,3,1126.02,12/13/2024
2691,1409,6,1263.3,12/13/2024
2252,516,3,8.82,12/13/2024
2252,1101,2,37.94,12/13/2024
2252,515,2,4.2,12/13/2024
2252,1384,2,227.28,12/13/2024
2252,1265,1,47.9,12/13/2024
