order_id,product_id,ship_date,ship_mode,last_updated_at
1944,675,2020-03-17,Same Day,2024-12-13
2216,1834,2020-12-13,Standard Class,2024-12-13
2216,1494,2020-12-13,Standard Class,2024-12-13
2216,424,2020-12-13,Standard Class,2024-12-13
2287,857,2020-01-21,Standard Class,2024-12-13
2287,1264,2020-01-21,Standard Class,2024-12-13
2287,735,2020-01-21,Standard Class,2024-12-13
167,928,2018-10-24,Same Day,2024-12-13
2479,1389,2020-09-28,Second Class,2024-12-13
2479,84,2020-09-28,Second Class,2024-12-13
4040,243,2021-08-29,Second Class,2024-12-13
4040,403,2021-08-29,Second Class,2024-12-13
4040,1614,2021-08-29,Second Class,2024-12-13
4040,1444,2021-08-29,Second Class,2024-12-13
4040,135,2021-08-29,Second Class,2024-12-13
4040,1099,2021-08-29,Second Class,2024-12-13
4040,783,2021-08-29,Second Class,2024-12-13
4040,1343,2021-08-29,Second Class,2024-12-13
1965,1141,2020-03-06,First Class,2024-12-13
1965,136,2020-03-06,First Class,2024-12-13
1869,527,2020-03-04,Standard Class,2024-12-13
1674,591,2019-09-23,Standard Class,2024-12-13
1674,1463,2019-09-23,Standard Class,2024-12-13
1674,191,2019-09-23,Standard Class,2024-12-13
2901,1068,2021-05-17,Standard Class,2024-12-13
2572,7,2020-08-18,Second Class,2024-12-13
2572,781,2020-08-18,Second Class,2024-12-13
3323,747,2021-03-02,Standard Class,2024-12-13
2690,376,2020-03-25,Standard Class,2024-12-13
2690,534,2020-03-25,Standard Class,2024-12-13
846,1863,2019-12-10,Second Class,2024-12-13
632,65,2018-12-20,Second Class,2024-12-13
632,909,2018-12-20,Second Class,2024-12-13
2563,369,2020-12-21,Standard Class,2024-12-13
4510,1422,2020-05-17,Standard Class,2024-12-13
200,1465,2018-08-11,Second Class,2024-12-13
4200,920,2018-04-13,Second Class,2024-12-13
4200,1521,2018-04-13,Second Class,2024-12-13
4200,1019,2018-04-13,Second Class,2024-12-13
4200,1516,2018-04-13,Second Class,2024-12-13
902,221,2019-05-08,Standard Class,2024-12-13
4933,1786,2021-12-02,Second Class,2024-12-13
3170,1225,2021-02-20,Standard Class,2024-12-13
590,1689,2018-11-20,Standard Class,2024-12-13
1266,1806,2019-07-14,Second Class,2024-12-13
4105,1223,2021-11-16,Second Class,2024-12-13
4105,1407,2021-11-16,Second Class,2024-12-13
3322,1571,2021-08-04,Standard Class,2024-12-13
3054,660,2021-12-30,Standard Class,2024-12-13
2376,1383,2020-11-04,Standard Class,2024-12-13
2797,563,2020-09-09,Standard Class,2024-12-13
2797,506,2020-09-09,Standard Class,2024-12-13
4603,906,2020-04-21,Standard Class,2024-12-13
95,709,2018-07-11,Standard Class,2024-12-13
952,657,2019-02-28,First Class,2024-12-13
952,551,2019-02-28,First Class,2024-12-13
1632,536,2019-12-01,Standard Class,2024-12-13
4235,1406,2018-02-02,Standard Class,2024-12-13
4235,357,2018-02-02,Standard Class,2024-12-13
4235,574,2018-02-02,Standard Class,2024-12-13
3222,1222,2021-09-26,First Class,2024-12-13
3765,373,2021-11-05,First Class,2024-12-13
3765,1780,2021-11-05,First Class,2024-12-13
2575,109,2020-10-20,Standard Class,2024-12-13
2575,1540,2020-10-20,Standard Class,2024-12-13
2575,1171,2020-10-20,Standard Class,2024-12-13
2575,1433,2020-10-20,Standard Class,2024-12-13
2575,860,2020-10-20,Standard Class,2024-12-13
2575,1174,2020-10-20,Standard Class,2024-12-13
991,516,2019-11-19,Standard Class,2024-12-13
991,771,2019-11-19,Standard Class,2024-12-13
991,752,2019-11-19,Standard Class,2024-12-13
991,104,2019-11-19,Standard Class,2024-12-13
991,1703,2019-11-19,Standard Class,2024-12-13
991,125,2019-11-19,Standard Class,2024-12-13
3764,995,2021-03-05,Same Day,2024-12-13
855,1010,2019-11-09,Standard Class,2024-12-13
2510,1798,2020-07-08,Same Day,2024-12-13
2510,1291,2020-07-08,Same Day,2024-12-13
835,359,2019-09-19,Standard Class,2024-12-13
835,1811,2019-09-19,Standard Class,2024-12-13
835,132,2019-09-19,Standard Class,2024-12-13
3636,677,2021-10-14,Standard Class,2024-12-13
3636,27,2021-10-14,Standard Class,2024-12-13
3636,1023,2021-10-14,Standard Class,2024-12-13
3636,784,2021-10-14,Standard Class,2024-12-13
1339,1311,2019-09-18,Standard Class,2024-12-13
1339,1614,2019-09-18,Standard Class,2024-12-13
1339,724,2019-09-18,Standard Class,2024-12-13
405,1337,2018-10-12,Standard Class,2024-12-13
3632,121,2021-05-11,Standard Class,2024-12-13
3632,80,2021-05-11,Standard Class,2024-12-13
3632,59,2021-05-11,Standard Class,2024-12-13
3632,412,2021-05-11,Standard Class,2024-12-13
4378,287,2019-11-19,Standard Class,2024-12-13
4378,746,2019-11-19,Standard Class,2024-12-13
83,1707,2018-11-24,Same Day,2024-12-13
83,63,2018-11-24,Same Day,2024-12-13
5,911,2018-04-15,Standard Class,2024-12-13
5,1283,2018-04-15,Standard Class,2024-12-13
328,1729,2018-08-02,Standard Class,2024-12-13
328,105,2018-08-02,Standard Class,2024-12-13
328,288,2018-08-02,Standard Class,2024-12-13
328,1603,2018-08-02,Standard Class,2024-12-13
4214,94,2018-06-12,Standard Class,2024-12-13
28,811,2018-10-31,First Class,2024-12-13
28,1443,2018-10-31,First Class,2024-12-13
28,1431,2018-10-31,First Class,2024-12-13
28,7,2018-10-31,First Class,2024-12-13
28,1398,2018-10-31,First Class,2024-12-13
3391,1334,2021-11-27,Second Class,2024-12-13
4018,821,2021-09-23,First Class,2024-12-13
4018,1596,2021-09-23,First Class,2024-12-13
1359,1149,2019-12-09,Standard Class,2024-12-13
1158,286,2019-09-21,Same Day,2024-12-13
3416,698,2021-11-29,First Class,2024-12-13
4865,295,2021-06-10,Standard Class,2024-12-13
4865,1387,2021-06-10,Standard Class,2024-12-13
4746,824,2021-10-28,Second Class,2024-12-13
4746,1798,2021-10-28,Second Class,2024-12-13
4746,493,2021-10-28,Second Class,2024-12-13
497,1505,2018-12-20,Same Day,2024-12-13
3878,340,2021-02-22,Standard Class,2024-12-13
3878,1795,2021-02-22,Standard Class,2024-12-13
442,844,2018-05-10,Standard Class,2024-12-13
442,801,2018-05-10,Standard Class,2024-12-13
3281,532,2021-10-19,Second Class,2024-12-13
1562,315,2019-12-03,Standard Class,2024-12-13
300,1549,2018-07-29,Second Class,2024-12-13
3738,1571,2021-04-25,Second Class,2024-12-13
1229,1482,2019-10-27,Second Class,2024-12-13
1229,126,2019-10-27,Second Class,2024-12-13
1229,127,2019-10-27,Second Class,2024-12-13
1229,1292,2019-10-27,Second Class,2024-12-13
1229,875,2019-10-27,Second Class,2024-12-13
1229,77,2019-10-27,Second Class,2024-12-13
2258,856,2020-09-07,Second Class,2024-12-13
2258,703,2020-09-07,Second Class,2024-12-13
2258,1792,2020-09-07,Second Class,2024-12-13
2258,1045,2020-09-07,Second Class,2024-12-13
2334,689,2020-11-02,Standard Class,2024-12-13
600,1399,2018-04-07,First Class,2024-12-13
600,1332,2018-04-07,First Class,2024-12-13
1186,1165,2019-06-20,Standard Class,2024-12-13
1186,1422,2019-06-20,Standard Class,2024-12-13
1186,315,2019-06-20,Standard Class,2024-12-13
1186,224,2019-06-20,Standard Class,2024-12-13
624,565,2018-07-12,Standard Class,2024-12-13
4850,680,2021-02-02,Standard Class,2024-12-13
2766,1809,2020-03-08,Second Class,2024-12-13
13,623,2018-06-06,Standard Class,2024-12-13
13,1730,2018-06-06,Standard Class,2024-12-13
13,1348,2018-06-06,Standard Class,2024-12-13
4704,1555,2020-11-30,Standard Class,2024-12-13
4704,70,2020-11-30,Standard Class,2024-12-13
4704,1476,2020-11-30,Standard Class,2024-12-13
4638,1608,2020-11-14,Standard Class,2024-12-13
4219,746,2018-11-28,Standard Class,2024-12-13
3017,1533,2021-05-05,Standard Class,2024-12-13
3491,911,2021-12-12,Standard Class,2024-12-13
3491,1042,2021-12-12,Standard Class,2024-12-13
2854,911,2021-12-04,Standard Class,2024-12-13
3955,1543,2021-12-09,First Class,2024-12-13
1075,1143,2019-01-08,Standard Class,2024-12-13
1479,1492,2019-11-20,Standard Class,2024-12-13
4392,1330,2019-10-07,Second Class,2024-12-13
1668,461,2019-04-10,Standard Class,2024-12-13
1668,1410,2019-04-10,Standard Class,2024-12-13
1668,728,2019-04-10,Standard Class,2024-12-13
1668,184,2019-04-10,Standard Class,2024-12-13
1668,1699,2019-04-10,Standard Class,2024-12-13
1668,1800,2019-04-10,Standard Class,2024-12-13
1668,174,2019-04-10,Standard Class,2024-12-13
1668,41,2019-04-10,Standard Class,2024-12-13
3344,1744,2021-06-06,First Class,2024-12-13
3771,1119,2021-09-25,Standard Class,2024-12-13
3771,220,2021-09-25,Standard Class,2024-12-13
4911,340,2021-07-23,Standard Class,2024-12-13
4911,122,2021-07-23,Standard Class,2024-12-13
4911,1037,2021-07-23,Standard Class,2024-12-13
4911,774,2021-07-23,Standard Class,2024-12-13
4911,57,2021-07-23,Standard Class,2024-12-13
4454,1340,2019-12-07,Standard Class,2024-12-13
4454,818,2019-12-07,Standard Class,2024-12-13
1854,1725,2020-07-02,Second Class,2024-12-13
3746,1177,2021-09-01,Standard Class,2024-12-13
3746,1107,2021-09-01,Standard Class,2024-12-13
60,1426,2018-09-21,Standard Class,2024-12-13
60,1330,2018-09-21,Standard Class,2024-12-13
60,309,2018-09-21,Standard Class,2024-12-13
60,749,2018-09-21,Standard Class,2024-12-13
2670,44,2020-03-17,First Class,2024-12-13
2670,1142,2020-03-17,First Class,2024-12-13
2670,506,2020-03-17,First Class,2024-12-13
2201,616,2020-09-02,Standard Class,2024-12-13
2201,1494,2020-09-02,Standard Class,2024-12-13
3272,537,2021-09-08,Standard Class,2024-12-13
3272,1011,2021-09-08,Standard Class,2024-12-13
3272,1818,2021-09-08,Standard Class,2024-12-13
1042,855,2019-06-20,Standard Class,2024-12-13
1042,1259,2019-06-20,Standard Class,2024-12-13
1042,73,2019-06-20,Standard Class,2024-12-13
4631,106,2020-12-10,Same Day,2024-12-13
3154,226,2021-05-23,Standard Class,2024-12-13
3154,664,2021-05-23,Standard Class,2024-12-13
4004,1090,2021-05-29,Second Class,2024-12-13
4629,1428,2020-06-30,Standard Class,2024-12-13
2214,1292,2020-05-21,Second Class,2024-12-13
4152,1152,2021-11-23,Standard Class,2024-12-13
4152,1438,2021-11-23,Standard Class,2024-12-13
2014,588,2020-11-22,Standard Class,2024-12-13
2014,994,2020-11-22,Standard Class,2024-12-13
2014,1149,2020-11-22,Standard Class,2024-12-13
2014,113,2020-11-22,Standard Class,2024-12-13
256,787,2018-11-30,Second Class,2024-12-13
4661,1820,2020-03-08,Standard Class,2024-12-13
3865,1282,2021-01-19,Standard Class,2024-12-13
411,289,2018-04-09,Standard Class,2024-12-13
411,541,2018-04-09,Standard Class,2024-12-13
1940,222,2020-07-03,Standard Class,2024-12-13
2576,740,2020-06-02,Standard Class,2024-12-13
2576,597,2020-06-02,Standard Class,2024-12-13
2576,176,2020-06-02,Standard Class,2024-12-13
993,691,2019-10-24,Standard Class,2024-12-13
993,1786,2019-10-24,Standard Class,2024-12-13
3503,493,2021-02-20,First Class,2024-12-13
3503,288,2021-02-20,First Class,2024-12-13
2019,586,2020-09-28,Standard Class,2024-12-13
748,593,2018-11-17,Second Class,2024-12-13
2476,567,2020-04-06,Standard Class,2024-12-13
2411,782,2020-05-23,First Class,2024-12-13
4486,718,2019-06-05,Standard Class,2024-12-13
4486,1183,2019-06-05,Standard Class,2024-12-13
437,1165,2018-11-26,Standard Class,2024-12-13
1226,527,2019-02-24,Second Class,2024-12-13
2762,1051,2020-04-02,Standard Class,2024-12-13
2762,791,2020-04-02,Standard Class,2024-12-13
2762,313,2020-04-02,Standard Class,2024-12-13
2762,656,2020-04-02,Standard Class,2024-12-13
4558,272,2020-10-24,First Class,2024-12-13
2834,929,2021-10-07,Standard Class,2024-12-13
2834,1828,2021-10-07,Standard Class,2024-12-13
190,332,2018-12-27,Standard Class,2024-12-13
190,425,2018-12-27,Standard Class,2024-12-13
3191,249,2021-12-20,Standard Class,2024-12-13
2248,102,2020-07-09,Second Class,2024-12-13
2248,1620,2020-07-09,Second Class,2024-12-13
2248,1197,2020-07-09,Second Class,2024-12-13
1829,32,2020-04-21,Standard Class,2024-12-13
3051,1359,2021-04-14,Standard Class,2024-12-13
3051,417,2021-04-14,Standard Class,2024-12-13
4689,274,2020-04-22,Standard Class,2024-12-13
268,177,2018-11-27,Second Class,2024-12-13
455,1428,2018-11-08,Standard Class,2024-12-13
1609,177,2019-05-05,Standard Class,2024-12-13
1609,1456,2019-05-05,Standard Class,2024-12-13
1609,611,2019-05-05,Standard Class,2024-12-13
881,26,2019-03-12,Standard Class,2024-12-13
881,84,2019-03-12,Standard Class,2024-12-13
881,1805,2019-03-12,Standard Class,2024-12-13
881,561,2019-03-12,Standard Class,2024-12-13
881,153,2019-03-12,Standard Class,2024-12-13
4455,48,2019-07-20,Second Class,2024-12-13
215,179,2018-10-16,Standard Class,2024-12-13
215,1552,2018-10-16,Standard Class,2024-12-13
2405,377,2020-03-08,Standard Class,2024-12-13
2405,1637,2020-03-08,Standard Class,2024-12-13
2405,852,2020-03-08,Standard Class,2024-12-13
4501,571,2019-12-16,Standard Class,2024-12-13
4501,1057,2019-12-16,Standard Class,2024-12-13
4501,1508,2019-12-16,Standard Class,2024-12-13
897,493,2019-12-22,Standard Class,2024-12-13
3688,180,2021-01-05,Standard Class,2024-12-13
2822,1092,2021-11-24,First Class,2024-12-13
2822,1376,2021-11-24,First Class,2024-12-13
1506,479,2019-12-27,Standard Class,2024-12-13
1655,395,2019-08-28,Standard Class,2024-12-13
1655,990,2019-08-28,Standard Class,2024-12-13
1655,1171,2019-08-28,Standard Class,2024-12-13
1655,1244,2019-08-28,Standard Class,2024-12-13
1655,1178,2019-08-28,Standard Class,2024-12-13
1655,1593,2019-08-28,Standard Class,2024-12-13
1655,411,2019-08-28,Standard Class,2024-12-13
649,130,2018-06-27,Standard Class,2024-12-13
649,1839,2018-06-27,Standard Class,2024-12-13
649,56,2018-06-27,Standard Class,2024-12-13
3419,27,2021-10-28,First Class,2024-12-13
3419,1812,2021-10-28,First Class,2024-12-13
3582,1129,2021-08-13,First Class,2024-12-13
3582,624,2021-08-13,First Class,2024-12-13
3582,1740,2021-08-13,First Class,2024-12-13
3582,815,2021-08-13,First Class,2024-12-13
3298,1663,2021-12-28,Standard Class,2024-12-13
3298,92,2021-12-28,Standard Class,2024-12-13
2796,390,2020-09-30,Standard Class,2024-12-13
2796,1252,2020-09-30,Standard Class,2024-12-13
2796,1557,2020-09-30,Standard Class,2024-12-13
4532,802,2020-12-12,Same Day,2024-12-13
4532,1543,2020-12-12,Same Day,2024-12-13
1445,1425,2020-01-01,Standard Class,2024-12-13
144,159,2019-01-02,Standard Class,2024-12-13
144,1058,2019-01-02,Standard Class,2024-12-13
144,1663,2019-01-02,Standard Class,2024-12-13
144,772,2019-01-02,Standard Class,2024-12-13
144,1730,2019-01-02,Standard Class,2024-12-13
144,968,2019-01-02,Standard Class,2024-12-13
144,162,2019-01-02,Standard Class,2024-12-13
1302,208,2019-06-30,Standard Class,2024-12-13
1282,790,2019-04-07,Standard Class,2024-12-13
2808,420,2021-10-25,Standard Class,2024-12-13
4498,1056,2019-07-19,First Class,2024-12-13
4498,1519,2019-07-19,First Class,2024-12-13
3529,265,2021-06-26,Second Class,2024-12-13
3529,78,2021-06-26,Second Class,2024-12-13
273,583,2018-10-03,Standard Class,2024-12-13
273,368,2018-10-03,Standard Class,2024-12-13
273,986,2018-10-03,Standard Class,2024-12-13
273,1059,2018-10-03,Standard Class,2024-12-13
273,1419,2018-10-03,Standard Class,2024-12-13
273,365,2018-10-03,Standard Class,2024-12-13
724,1297,2018-11-28,Standard Class,2024-12-13
1113,1859,2019-11-24,Standard Class,2024-12-13
1113,59,2019-11-24,Standard Class,2024-12-13
2152,1540,2020-11-07,Standard Class,2024-12-13
4436,705,2019-09-20,First Class,2024-12-13
4572,1548,2020-03-14,Standard Class,2024-12-13
4262,562,2018-06-26,First Class,2024-12-13
4262,1445,2018-06-26,First Class,2024-12-13
36,934,2018-11-05,Standard Class,2024-12-13
36,493,2018-11-05,Standard Class,2024-12-13
36,972,2018-11-05,Standard Class,2024-12-13
36,1849,2018-11-05,Standard Class,2024-12-13
2397,641,2020-08-31,First Class,2024-12-13
2397,740,2020-08-31,First Class,2024-12-13
2397,28,2020-08-31,First Class,2024-12-13
1542,1617,2019-12-08,Second Class,2024-12-13
4491,1842,2019-09-27,First Class,2024-12-13
2987,263,2021-11-20,Standard Class,2024-12-13
2987,188,2021-11-20,Standard Class,2024-12-13
814,767,2019-12-21,Second Class,2024-12-13
814,938,2019-12-21,Second Class,2024-12-13
814,1099,2019-12-21,Second Class,2024-12-13
1653,1771,2019-12-24,First Class,2024-12-13
2326,1049,2020-09-29,Standard Class,2024-12-13
2326,844,2020-09-29,Standard Class,2024-12-13
4942,835,2021-06-30,Standard Class,2024-12-13
4942,1045,2021-06-30,Standard Class,2024-12-13
4079,771,2021-09-09,First Class,2024-12-13
1878,1770,2020-08-06,Second Class,2024-12-13
1878,771,2020-08-06,Second Class,2024-12-13
1878,657,2020-08-06,Second Class,2024-12-13
4324,5,2018-08-26,Standard Class,2024-12-13
2660,965,2020-04-05,Standard Class,2024-12-13
2660,1439,2020-04-05,Standard Class,2024-12-13
2660,772,2020-04-05,Standard Class,2024-12-13
4125,1381,2021-05-18,First Class,2024-12-13
834,1634,2019-08-28,Standard Class,2024-12-13
834,1565,2019-08-28,Standard Class,2024-12-13
834,1744,2019-08-28,Standard Class,2024-12-13
216,1287,2018-09-28,Standard Class,2024-12-13
216,1321,2018-09-28,Standard Class,2024-12-13
216,686,2018-09-28,Standard Class,2024-12-13
216,653,2018-09-28,Standard Class,2024-12-13
4732,470,2021-06-23,Standard Class,2024-12-13
4732,441,2021-06-23,Standard Class,2024-12-13
4732,1074,2021-06-23,Standard Class,2024-12-13
3553,206,2021-12-21,Same Day,2024-12-13
4958,1702,2021-08-13,Standard Class,2024-12-13
4958,658,2021-08-13,Standard Class,2024-12-13
4648,787,2020-08-26,Standard Class,2024-12-13
879,1378,2019-09-07,Same Day,2024-12-13
879,362,2019-09-07,Same Day,2024-12-13
1508,1804,2020-01-01,Standard Class,2024-12-13
1508,43,2020-01-01,Standard Class,2024-12-13
1508,1161,2020-01-01,Standard Class,2024-12-13
1508,554,2020-01-01,Standard Class,2024-12-13
1022,956,2019-05-07,Standard Class,2024-12-13
1022,1747,2019-05-07,Standard Class,2024-12-13
2698,835,2020-11-27,First Class,2024-12-13
1502,753,2019-11-29,Standard Class,2024-12-13
1502,1155,2019-11-29,Standard Class,2024-12-13
1502,1298,2019-11-29,Standard Class,2024-12-13
1502,748,2019-11-29,Standard Class,2024-12-13
3138,1470,2021-09-10,Standard Class,2024-12-13
3484,1195,2021-05-12,Same Day,2024-12-13
3484,1012,2021-05-12,Same Day,2024-12-13
3484,675,2021-05-12,Same Day,2024-12-13
341,465,2018-05-18,Standard Class,2024-12-13
3280,192,2021-07-31,Second Class,2024-12-13
3931,574,2021-05-09,First Class,2024-12-13
337,1408,2018-09-24,Standard Class,2024-12-13
337,1640,2018-09-24,Standard Class,2024-12-13
1078,416,2019-04-04,Standard Class,2024-12-13
199,684,2018-11-25,Standard Class,2024-12-13
959,1046,2019-07-09,Standard Class,2024-12-13
959,1220,2019-07-09,Standard Class,2024-12-13
358,925,2018-09-13,Standard Class,2024-12-13
358,1625,2018-09-13,Standard Class,2024-12-13
2935,757,2021-10-08,Standard Class,2024-12-13
2935,1407,2021-10-08,Standard Class,2024-12-13
3029,913,2021-11-23,Standard Class,2024-12-13
1970,836,2021-01-01,First Class,2024-12-13
3356,1337,2021-12-04,First Class,2024-12-13
3356,274,2021-12-04,First Class,2024-12-13
2259,989,2020-06-17,Standard Class,2024-12-13
4211,691,2018-05-23,Standard Class,2024-12-13
3058,599,2021-02-06,Standard Class,2024-12-13
3058,514,2021-02-06,Standard Class,2024-12-13
3058,64,2021-02-06,Standard Class,2024-12-13
1280,287,2019-12-04,Standard Class,2024-12-13
2940,675,2021-10-28,Standard Class,2024-12-13
2940,1420,2021-10-28,Standard Class,2024-12-13
2940,1552,2021-10-28,Standard Class,2024-12-13
2940,1372,2021-10-28,Standard Class,2024-12-13
2802,983,2021-09-11,Standard Class,2024-12-13
2802,1208,2021-09-11,Standard Class,2024-12-13
2802,864,2021-09-11,Standard Class,2024-12-13
2311,841,2021-01-03,Standard Class,2024-12-13
2311,647,2021-01-03,Standard Class,2024-12-13
821,1564,2019-12-09,Second Class,2024-12-13
821,684,2019-12-09,Second Class,2024-12-13
330,1059,2018-11-08,Standard Class,2024-12-13
4707,570,2020-04-23,Standard Class,2024-12-13
3102,1799,2021-05-18,Standard Class,2024-12-13
3102,1367,2021-05-18,Standard Class,2024-12-13
1630,1010,2019-03-18,Standard Class,2024-12-13
1630,766,2019-03-18,Standard Class,2024-12-13
4750,1554,2021-01-16,First Class,2024-12-13
4750,1403,2021-01-16,First Class,2024-12-13
1591,1241,2019-03-13,Standard Class,2024-12-13
679,1373,2018-10-13,First Class,2024-12-13
679,53,2018-10-13,First Class,2024-12-13
808,1076,2019-04-14,First Class,2024-12-13
808,1200,2019-04-14,First Class,2024-12-13
2815,1378,2021-11-20,Standard Class,2024-12-13
2503,734,2020-07-01,Same Day,2024-12-13
2503,1076,2020-07-01,Same Day,2024-12-13
2503,776,2020-07-01,Same Day,2024-12-13
1519,590,2019-11-30,First Class,2024-12-13
359,1813,2018-04-12,Standard Class,2024-12-13
359,1024,2018-04-12,Standard Class,2024-12-13
2449,1129,2020-06-18,Second Class,2024-12-13
4815,813,2021-03-10,Standard Class,2024-12-13
3380,667,2021-10-11,Standard Class,2024-12-13
4893,1505,2021-10-12,Standard Class,2024-12-13
4893,1174,2021-10-12,Standard Class,2024-12-13
4893,1331,2021-10-12,Standard Class,2024-12-13
2369,25,2020-12-07,First Class,2024-12-13
1873,1591,2020-10-22,First Class,2024-12-13
3057,792,2021-05-23,Standard Class,2024-12-13
3057,746,2021-05-23,Standard Class,2024-12-13
3057,1423,2021-05-23,Standard Class,2024-12-13
2593,1250,2020-10-01,Second Class,2024-12-13
4127,1623,2021-11-22,Standard Class,2024-12-13
1178,1262,2019-07-08,Same Day,2024-12-13
1478,322,2019-11-20,Standard Class,2024-12-13
1478,1724,2019-11-20,Standard Class,2024-12-13
1515,506,2019-06-22,Standard Class,2024-12-13
2075,233,2020-04-14,Standard Class,2024-12-13
4423,1004,2019-04-23,Second Class,2024-12-13
4694,383,2020-12-08,Standard Class,2024-12-13
4694,680,2020-12-08,Standard Class,2024-12-13
1373,1004,2019-12-10,Same Day,2024-12-13
1373,1617,2019-12-10,Same Day,2024-12-13
1373,1189,2019-12-10,Same Day,2024-12-13
1373,1168,2019-12-10,Same Day,2024-12-13
547,529,2018-11-02,Second Class,2024-12-13
547,1162,2018-11-02,Second Class,2024-12-13
547,222,2018-11-02,Second Class,2024-12-13
547,804,2018-11-02,Second Class,2024-12-13
547,139,2018-11-02,Second Class,2024-12-13
547,88,2018-11-02,Second Class,2024-12-13
547,355,2018-11-02,Second Class,2024-12-13
3010,1291,2021-12-14,Standard Class,2024-12-13
763,1203,2018-05-09,Second Class,2024-12-13
763,593,2018-05-09,Second Class,2024-12-13
763,1104,2018-05-09,Second Class,2024-12-13
2717,797,2020-03-08,Standard Class,2024-12-13
53,894,2018-12-04,Standard Class,2024-12-13
950,978,2019-02-22,Standard Class,2024-12-13
3802,37,2021-04-03,First Class,2024-12-13
3802,1628,2021-04-03,First Class,2024-12-13
3497,1261,2021-06-13,Second Class,2024-12-13
3497,715,2021-06-13,Second Class,2024-12-13
3497,1642,2021-06-13,Second Class,2024-12-13
3497,1422,2021-06-13,Second Class,2024-12-13
3497,8,2021-06-13,Second Class,2024-12-13
1828,657,2020-10-03,First Class,2024-12-13
4199,282,2018-12-17,Standard Class,2024-12-13
3202,945,2021-11-16,Standard Class,2024-12-13
1528,107,2019-01-10,Standard Class,2024-12-13
1920,1153,2020-03-26,First Class,2024-12-13
2803,265,2021-07-10,Standard Class,2024-12-13
2803,777,2021-07-10,Standard Class,2024-12-13
2803,1035,2021-07-10,Standard Class,2024-12-13
2803,1162,2021-07-10,Standard Class,2024-12-13
2803,828,2021-07-10,Standard Class,2024-12-13
792,1249,2018-09-24,First Class,2024-12-13
792,1009,2018-09-24,First Class,2024-12-13
2682,674,2020-07-27,Standard Class,2024-12-13
2892,543,2021-09-03,Second Class,2024-12-13
3750,625,2021-03-28,First Class,2024-12-13
3968,1084,2022-01-04,Standard Class,2024-12-13
421,407,2018-09-26,Standard Class,2024-12-13
421,707,2018-09-26,Standard Class,2024-12-13
2623,1732,2020-04-05,First Class,2024-12-13
2623,1129,2020-04-05,First Class,2024-12-13
467,1532,2018-03-30,Standard Class,2024-12-13
3151,624,2021-12-04,Standard Class,2024-12-13
3151,160,2021-12-04,Standard Class,2024-12-13
3151,298,2021-12-04,Standard Class,2024-12-13
2587,819,2020-12-05,Second Class,2024-12-13
2587,137,2020-12-05,Second Class,2024-12-13
784,65,2018-09-19,Same Day,2024-12-13
1531,1864,2019-10-23,Same Day,2024-12-13
1531,559,2019-10-23,Same Day,2024-12-13
1531,1868,2019-10-23,Same Day,2024-12-13
4067,1209,2021-10-16,First Class,2024-12-13
4067,669,2021-10-16,First Class,2024-12-13
4067,183,2021-10-16,First Class,2024-12-13
828,675,2019-09-09,Standard Class,2024-12-13
2087,98,2020-03-16,First Class,2024-12-13
3167,898,2021-11-02,Second Class,2024-12-13
4097,961,2021-10-19,Second Class,2024-12-13
3963,1522,2021-08-11,Standard Class,2024-12-13
3282,403,2021-09-25,Standard Class,2024-12-13
3021,650,2021-11-08,Standard Class,2024-12-13
4596,350,2020-11-09,Standard Class,2024-12-13
4596,824,2020-11-09,Standard Class,2024-12-13
4596,6,2020-11-09,Standard Class,2024-12-13
4596,722,2020-11-09,Standard Class,2024-12-13
4596,1580,2020-11-09,Standard Class,2024-12-13
4838,324,2021-06-29,Second Class,2024-12-13
1667,282,2019-11-30,Standard Class,2024-12-13
2068,172,2020-11-27,Second Class,2024-12-13
4965,1837,2021-07-21,Same Day,2024-12-13
4965,506,2021-07-21,Same Day,2024-12-13
1365,811,2019-10-28,Standard Class,2024-12-13
1107,436,2019-07-13,Standard Class,2024-12-13
3831,1297,2021-08-22,Standard Class,2024-12-13
4526,1639,2020-04-20,Standard Class,2024-12-13
4526,159,2020-04-20,Standard Class,2024-12-13
4526,742,2020-04-20,Standard Class,2024-12-13
775,1273,2018-11-18,Standard Class,2024-12-13
775,75,2018-11-18,Standard Class,2024-12-13
41,998,2018-12-23,First Class,2024-12-13
41,834,2018-12-23,First Class,2024-12-13
883,38,2019-11-26,Second Class,2024-12-13
883,950,2019-11-26,Second Class,2024-12-13
883,1614,2019-11-26,Second Class,2024-12-13
3361,1321,2022-01-03,Standard Class,2024-12-13
4387,729,2019-05-21,Standard Class,2024-12-13
4387,1167,2019-05-21,Standard Class,2024-12-13
2858,477,2021-12-13,Second Class,2024-12-13
2858,361,2021-12-13,Second Class,2024-12-13
2858,409,2021-12-13,Second Class,2024-12-13
3424,1863,2021-03-16,Standard Class,2024-12-13
2839,347,2021-10-27,Standard Class,2024-12-13
4177,180,2021-07-10,Standard Class,2024-12-13
3136,1307,2021-09-10,Standard Class,2024-12-13
3392,1733,2021-08-26,Second Class,2024-12-13
3392,1036,2021-08-26,Second Class,2024-12-13
3392,444,2021-08-26,Second Class,2024-12-13
3392,198,2021-08-26,Second Class,2024-12-13
3392,1026,2021-08-26,Second Class,2024-12-13
277,563,2018-08-25,Second Class,2024-12-13
